      3.1600000      0.0325226      0.0325226
      3.2000000      0.0322316      0.0322316
      3.2400000      0.0319876      0.0319876
      3.2800000      0.0317866      0.0317866
      3.3200000      0.0316252      0.0316252
      3.3600000      0.0315006      0.0315006
      3.4000000      0.0314101      0.0314101
      3.4400000      0.0313515      0.0313515
      3.4800000      0.0313229      0.0313229
      3.5200000      0.0313224      0.0313224
      3.5600000      0.0313487      0.0313487
      3.6000000      0.0314003      0.0314003
      3.6400000      0.0314762      0.0314762
      3.6800000      0.0315753      0.0315753
      3.7200000      0.0316968      0.0316968
      3.7600000      0.0318397      0.0318397
      3.8000000      0.0320036      0.0320036
      3.8400000      0.0321877      0.0321877
      3.8800000      0.0323915      0.0323915
      3.9200000      0.0326145      0.0326145
      3.9600000      0.0328564      0.0328564
      4.0000000      0.0331167      0.0331167
      4.0400000      0.0333951      0.0333951
      4.0800000      0.0336912      0.0336912
      4.1200000      0.0340048      0.0340048
      4.1600000      0.0343356      0.0343356
      4.2000000      0.0346834      0.0346834
      4.2400000      0.0350477      0.0350477
      4.2800000      0.0354284      0.0354284
      4.3200000      0.0358251      0.0358251
      4.3600000      0.0362376      0.0362376
      4.4000000      0.0366655      0.0366655
      4.4400000      0.0371085      0.0371085
      4.4800000      0.0375660      0.0375660
      4.5200000      0.0380378      0.0380378
      4.5600000      0.0385232      0.0385232
      4.6000000      0.0390217      0.0390217
      4.6400000      0.0395327      0.0395327
      4.6800000      0.0400555      0.0400555
      4.7200000      0.0405892      0.0405892
      4.7600000      0.0411330      0.0411330
      4.8000000      0.0416859      0.0416859
      4.8400000      0.0422468      0.0422468
      4.8800000      0.0428146      0.0428146
      4.9200000      0.0433879      0.0433879
      4.9600000      0.0439652      0.0439652
      5.0000000      0.0445450      0.0445450
      5.0400000      0.0451257      0.0451257
      5.0800000      0.0457052      0.0457052
      5.1200000      0.0462818      0.0462818
      5.1600000      0.0468531      0.0468531
      5.2000000      0.0474171      0.0474171
      5.2400000      0.0479713      0.0479713
      5.2800000      0.0485132      0.0485132
      5.3200000      0.0490402      0.0490402
      5.3600000      0.0495496      0.0495496
      5.4000000      0.0500385      0.0500385
      5.4400000      0.0505042      0.0505042
      5.4800000      0.0509437      0.0509437
      5.5200000      0.0513540      0.0513540
      5.5600000      0.0517323      0.0517323
      5.6000000      0.0520758      0.0520758
      5.6400000      0.0523815      0.0523815
      5.6800000      0.0526469      0.0526469
      5.7200000      0.0528694      0.0528694
      5.7600000      0.0530467      0.0530467
      5.8000000      0.0531766      0.0531766
      5.8400000      0.0532572      0.0532572
      5.8800000      0.0532870      0.0532870
      5.9200000      0.0532646      0.0532646
      5.9600000      0.0531892      0.0531892
      6.0000000      0.0530600      0.0530600
      6.0400000      0.0528770      0.0528770
      6.0800000      0.0526401      0.0526401
      6.1200000      0.0523500      0.0523500
      6.1600000      0.0520076      0.0520076
      6.2000000      0.0516140      0.0516140
      6.2400000      0.0511709      0.0511709
      6.2800000      0.0506802      0.0506802
      6.3200000      0.0501441      0.0501441
      6.3600000      0.0495650      0.0495650
      6.4000000      0.0489457      0.0489457
      6.4400000      0.0482890      0.0482890
      6.4800000      0.0475980      0.0475980
      6.5200000      0.0468757      0.0468757
      6.5600000      0.0461253      0.0461253
      6.6000000      0.0453502      0.0453502
      6.6400000      0.0445535      0.0445535
      6.6800000      0.0437385      0.0437385
      6.7200000      0.0429081      0.0429081
      6.7600000      0.0420656      0.0420656
      6.8000000      0.0412138      0.0412138
      6.8400000      0.0403555      0.0403555
      6.8800000      0.0394934      0.0394934
      6.9200000      0.0386299      0.0386299
      6.9600000      0.0377673      0.0377673
